ID,INV,DATE,CATALOG,PCODE,QTY,CUSTNUM,ORIGEN
309,219453,1998-09-20,TOYS,TY1700,1,"Jillian, Ms. Rue",CATALOG
310,230301,1998-11-05,TOYS,TY5200,1,"Jillian, Ms. Rue",CATALOG
311,238030,1998-12-08,SPORTS,SP2200,1,"Jillian, Ms. Rue",CATALOG
312,241924,1998-12-25,SPORTS,SP1300,2,"Jillian, Ms. Rue",CATALOG
313,241924,1998-12-25,SPORTS,SP3300,2,"Jillian, Ms. Rue",CATALOG
314,241924,1998-12-25,SPORTS,SP3400,1,"Jillian, Ms. Rue",CATALOG
315,110993,2000-07-04,SPORTS,SP1200,1,"Jillian, Ms. Rue",CATALOG
316,130222,2000-10-16,TOYS,TY4200,1,"Jillian, Ms. Rue",CATALOG
317,158917,2001-03-17,COLLECTIBLES,CC2200,3,"Jillian, Ms. Rue",CATALOG
318,163533,2001-04-11,SPORTS,SP1000,1,"Jillian, Ms. Rue",CATALOG
319,122589,1997-05-30,PETS,PT3100,3,"Jones, Ms. Terri",CATALOG
320,122777,1997-05-31,SPORTS,SP1300,1,"Jones, Ms. Terri",CATALOG
321,143138,1997-09-15,PETS,PT4400,1,"Jones, Ms. Terri",CATALOG
322,166327,1998-01-20,PETS,PT3200,2,"Jones, Ms. Terri",CATALOG
323,209214,1998-08-08,SPORTS,SP3100,1,"Jones, Ms. Terri",CATALOG
324,221809,1998-09-30,TOYS,TY3400,1,"Jones, Ms. Terri",CATALOG
325,223296,1998-10-06,PETS,PT3100,4,"Jones, Ms. Terri",CATALOG
326,122589,2000-09-06,PETS,PT3100,3,"Jones, Ms. Terri",CATALOG
327,122777,2000-09-07,SPORTS,SP1300,1,"Jones, Ms. Terri",CATALOG
328,143138,2000-12-23,PETS,PT4400,1,"Jones, Ms. Terri",CATALOG
329,166327,2001-04-29,PETS,PT3200,2,"Jones, Ms. Terri",CATALOG
330,102109,1997-01-28,PETS,PT4300,1,"Horner, Mr. J. M.",CATALOG
331,113750,1997-04-12,SPORTS,SP2500,3,"Horner, Mr. J. M.",CATALOG
332,121462,1997-05-24,SOFTWARE,SW1207,1,"Horner, Mr. J. M.",CATALOG
333,121462,1997-05-24,SOFTWARE,SW2147,1,"Horner, Mr. J. M.",CATALOG
334,121462,1997-05-24,SOFTWARE,SW5493,1,"Horner, Mr. J. M.",CATALOG
335,131671,1997-07-17,SPORTS,SP1500,1,"Horner, Mr. J. M.",CATALOG
336,131671,1997-07-17,SPORTS,SP2000,2,"Horner, Mr. J. M.",CATALOG
337,131671,1997-07-17,SPORTS,SP2500,1,"Horner, Mr. J. M.",CATALOG
338,131671,1997-07-17,SPORTS,SP2700,1,"Horner, Mr. J. M.",CATALOG
339,131869,1997-07-18,PETS,PT4100,1,"Horner, Mr. J. M.",CATALOG
340,132081,1997-07-19,GARDENING,GD2000,2,"Horner, Mr. J. M.",CATALOG
341,132081,1997-07-19,GARDENING,GD2000,1,"Horner, Mr. J. M.",CATALOG
342,132081,1997-07-19,GARDENING,GD3100,1,"Horner, Mr. J. M.",CATALOG
343,132081,1997-07-19,GARDENING,GD3400,2,"Horner, Mr. J. M.",CATALOG
344,169362,1998-02-07,SOFTWARE,SW4187,1,"Horner, Mr. J. M.",CATALOG
345,169362,1998-02-07,SOFTWARE,SW5952,4,"Horner, Mr. J. M.",CATALOG
346,169362,1998-02-07,SOFTWARE,SW6269,1,"Horner, Mr. J. M.",CATALOG
347,169362,1998-02-07,SOFTWARE,SW7935,1,"Horner, Mr. J. M.",CATALOG
348,176756,1998-03-18,SPORTS,SP2700,1,"Horner, Mr. J. M.",CATALOG
349,177337,1998-03-21,SPORTS,SP1000,1,"Horner, Mr. J. M.",CATALOG
350,193092,1998-05-31,TOYS,TY3700,1,"Horner, Mr. J. M.",CATALOG
351,197104,1998-06-17,PETS,PT4200,1,"Horner, Mr. J. M.",CATALOG
352,235407,1998-11-27,PETS,PT3500,1,"Horner, Mr. J. M.",CATALOG
353,102109,2000-05-07,PETS,PT4300,1,"Horner, Mr. J. M.",CATALOG
354,121462,2000-08-31,SOFTWARE,SW1207,1,"Horner, Mr. J. M.",CATALOG
355,121462,2000-08-31,SOFTWARE,SW2147,1,"Horner, Mr. J. M.",CATALOG
356,121462,2000-08-31,SOFTWARE,SW5493,1,"Horner, Mr. J. M.",CATALOG
357,131869,2000-10-25,PETS,PT4100,1,"Horner, Mr. J. M.",CATALOG
358,132081,2000-10-26,GARDENING,GD2000,2,"Horner, Mr. J. M.",CATALOG
359,132081,2000-10-26,GARDENING,GD2000,1,"Horner, Mr. J. M.",CATALOG
360,132081,2000-10-26,GARDENING,GD3100,1,"Horner, Mr. J. M.",CATALOG
361,132081,2000-10-26,GARDENING,GD3400,2,"Horner, Mr. J. M.",CATALOG
362,169362,2001-05-17,SOFTWARE,SW4187,1,"Horner, Mr. J. M.",CATALOG
363,169362,2001-05-17,SOFTWARE,SW5952,4,"Horner, Mr. J. M.",CATALOG
364,169362,2001-05-17,SOFTWARE,SW6269,1,"Horner, Mr. J. M.",CATALOG
365,169362,2001-05-17,SOFTWARE,SW7935,1,"Horner, Mr. J. M.",CATALOG
366,99998,1997-01-12,TOYS,TY2600,1,"Jackson, Mr. Ellis",CATALOG
367,129834,1997-07-07,PETS,PT1300,1,"Jackson, Mr. Ellis",CATALOG
368,129834,1997-07-07,PETS,PT1400,4,"Jackson, Mr. Ellis",CATALOG
369,129834,1997-07-07,PETS,PT2200,3,"Jackson, Mr. Ellis",CATALOG
370,130227,1997-07-09,PETS,PT2400,1,"Jackson, Mr. Ellis",CATALOG
371,135894,1997-08-08,PETS,PT4400,1,"Jackson, Mr. Ellis",CATALOG
372,148918,1997-10-16,SPORTS,SP2600,2,"Jackson, Mr. Ellis",CATALOG
373,180063,1998-04-03,TOYS,TY3200,1,"Jackson, Mr. Ellis",CATALOG
374,182267,1998-04-13,GARDENING,GD4100,3,"Jackson, Mr. Ellis",CATALOG
375,184930,1998-04-25,TOYS,TY2500,4,"Jackson, Mr. Ellis",CATALOG
376,197353,1998-06-18,PETS,PT1100,1,"Jackson, Mr. Ellis",CATALOG
377,204316,1998-07-18,SOFTWARE,SW2147,3,"Jackson, Mr. Ellis",CATALOG
378,204316,1998-07-18,SOFTWARE,SW5338,1,"Jackson, Mr. Ellis",CATALOG
379,204316,1998-07-18,SOFTWARE,SW7385,1,"Jackson, Mr. Ellis",CATALOG
380,204316,1998-07-18,SOFTWARE,SW9521,3,"Jackson, Mr. Ellis",CATALOG
381,218730,1998-09-17,PETS,PT1000,1,"Jackson, Mr. Ellis",CATALOG
382,218730,1998-09-17,PETS,PT1400,1,"Jackson, Mr. Ellis",CATALOG
383,218730,1998-09-17,PETS,PT2400,4,"Jackson, Mr. Ellis",CATALOG
384,218730,1998-09-17,PETS,PT3300,1,"Jackson, Mr. Ellis",CATALOG
385,237332,1998-12-05,SOFTWARE,SW6352,1,"Jackson, Mr. Ellis",CATALOG
386,237332,1998-12-05,SOFTWARE,SW6531,4,"Jackson, Mr. Ellis",CATALOG
387,237332,1998-12-05,SOFTWARE,SW7823,1,"Jackson, Mr. Ellis",CATALOG
388,99998,2000-04-21,TOYS,TY2600,1,"Jackson, Mr. Ellis",CATALOG
389,129834,2000-10-14,PETS,PT1300,1,"Jackson, Mr. Ellis",CATALOG
390,129834,2000-10-14,PETS,PT1400,4,"Jackson, Mr. Ellis",CATALOG
391,129834,2000-10-14,PETS,PT2200,3,"Jackson, Mr. Ellis",CATALOG
392,130227,2000-10-16,PETS,PT2400,1,"Jackson, Mr. Ellis",CATALOG
393,135894,2000-11-15,PETS,PT4400,1,"Jackson, Mr. Ellis",CATALOG
394,148918,2001-01-23,SPORTS,SP2600,2,"Jackson, Mr. Ellis",CATALOG
395,115478,1997-04-22,SPORTS,SP1200,1,"Gilley, Ms. Sue",CATALOG
396,159478,1997-12-11,SPORTS,SP2300,1,"Gilley, Ms. Sue",CATALOG
397,167813,1998-01-29,SOFTWARE,SW4792,2,"Gilley, Ms. Sue",CATALOG
398,187346,1998-05-06,SPORTS,SP2700,1,"Gilley, Ms. Sue",CATALOG
399,197108,1998-06-17,SPORTS,SP1500,1,"Gilley, Ms. Sue",CATALOG
400,203183,1998-07-13,PETS,PT1200,4,"Gilley, Ms. Sue",CATALOG
401,203183,1998-07-13,PETS,PT3200,1,"Gilley, Ms. Sue",CATALOG
402,203183,1998-07-13,PETS,PT4400,1,"Gilley, Ms. Sue",CATALOG
403,203183,1998-07-13,PETS,PT4600,1,"Gilley, Ms. Sue",CATALOG
404,216861,1998-09-09,PETS,PT2000,1,"Gilley, Ms. Sue",CATALOG
405,216861,1998-09-09,PETS,PT2400,4,"Gilley, Ms. Sue",CATALOG
406,216861,1998-09-09,PETS,PT3300,1,"Gilley, Ms. Sue",CATALOG
407,234271,1998-11-22,SOFTWARE,SW4773,1,"Gilley, Ms. Sue",CATALOG
408,242593,1998-12-28,TOYS,TY1200,1,"Gilley, Ms. Sue",CATALOG
409,115478,2000-07-30,SPORTS,SP1200,1,"Gilley, Ms. Sue",CATALOG
410,159478,2001-03-20,SPORTS,SP2300,1,"Gilley, Ms. Sue",CATALOG
412,105195,1997-02-19,PETS,PT4300,2,"Jones, Ms. Margaret",CATALOG
413,126013,1997-06-17,SPORTS,SP3300,1,"Jones, Ms. Margaret",CATALOG
414,129637,1997-07-06,SPORTS,SP1000,4,"Jones, Ms. Margaret",CATALOG
415,129637,1997-07-06,SPORTS,SP1300,1,"Jones, Ms. Margaret",CATALOG
416,129637,1997-07-06,SPORTS,SP2000,4,"Jones, Ms. Margaret",CATALOG
417,129637,1997-07-06,SPORTS,SP3400,3,"Jones, Ms. Margaret",CATALOG
418,130398,1997-07-10,COLLECTIBLES,CC4200,1,"Jones, Ms. Margaret",CATALOG
419,143734,1997-09-18,PETS,PT4200,1,"Jones, Ms. Margaret",CATALOG
420,146746,1997-10-04,PETS,PT4500,1,"Jones, Ms. Margaret",CATALOG
421,183350,1998-04-18,GARDENING,GD1400,1,"Jones, Ms. Margaret",CATALOG
422,183350,1998-04-18,GARDENING,GD1500,1,"Jones, Ms. Margaret",CATALOG
423,183350,1998-04-18,GARDENING,GD2100,3,"Jones, Ms. Margaret",CATALOG
424,183350,1998-04-18,GARDENING,GD3400,1,"Jones, Ms. Margaret",CATALOG
425,184734,1998-04-24,PETS,PT4400,1,"Jones, Ms. Margaret",CATALOG
426,186491,1998-05-02,PETS,PT2200,1,"Jones, Ms. Margaret",CATALOG
427,196610,1998-06-15,SPORTS,SP2000,1,"Jones, Ms. Margaret",CATALOG
428,196610,1998-06-15,SPORTS,SP2300,3,"Jones, Ms. Margaret",CATALOG
429,196610,1998-06-15,SPORTS,SP3100,3,"Jones, Ms. Margaret",CATALOG
430,203861,1998-07-16,TOYS,TY1750,1,"Jones, Ms. Margaret",CATALOG
431,205481,1998-07-23,SPORTS,SP2000,1,"Jones, Ms. Margaret",CATALOG
432,105195,2000-05-29,PETS,PT4300,2,"Jones, Ms. Margaret",CATALOG
433,126013,2000-09-24,SPORTS,SP3300,1,"Jones, Ms. Margaret",CATALOG
434,129637,2000-10-13,SPORTS,SP1000,4,"Jones, Ms. Margaret",CATALOG
435,129637,2000-10-13,SPORTS,SP1300,1,"Jones, Ms. Margaret",CATALOG
436,129637,2000-10-13,SPORTS,SP2000,4,"Jones, Ms. Margaret",CATALOG
437,129637,2000-10-13,SPORTS,SP3400,3,"Jones, Ms. Margaret",CATALOG
438,130398,2000-10-17,COLLECTIBLES,CC4200,1,"Jones, Ms. Margaret",CATALOG
439,143734,2000-12-26,PETS,PT4200,1,"Jones, Ms. Margaret",CATALOG
440,146746,2001-01-11,PETS,PT4500,1,"Jones, Ms. Margaret",CATALOG
441,100784,1997-01-18,SPORTS,SP2700,1,"Moffet, Ms. Katarine",CATALOG
442,113757,1997-04-12,TOYS,TY1950,3,"Moffet, Ms. Katarine",CATALOG
443,124646,1997-06-10,SPORTS,SP3400,1,"Moffet, Ms. Katarine",CATALOG
444,124829,1997-06-11,GARDENING,GD2200,1,"Moffet, Ms. Katarine",CATALOG
445,135138,1997-08-04,GARDENING,GD1500,1,"Moffet, Ms. Katarine",CATALOG
446,150217,1997-10-23,PETS,PT3300,2,"Moffet, Ms. Katarine",CATALOG
447,150217,1997-10-23,PETS,PT3500,2,"Moffet, Ms. Katarine",CATALOG
448,150217,1997-10-23,PETS,PT4100,1,"Moffet, Ms. Katarine",CATALOG
449,150217,1997-10-23,PETS,PT4400,3,"Moffet, Ms. Katarine",CATALOG
450,160439,1997-12-16,TOYS,TY5400,3,"Moffet, Ms. Katarine",CATALOG
451,176966,1998-03-19,SPORTS,SP1400,4,"Moffet, Ms. Katarine",CATALOG
452,177343,1998-03-21,SPORTS,SP1600,1,"Moffet, Ms. Katarine",CATALOG
453,182271,1998-04-13,PETS,PT4100,1,"Moffet, Ms. Katarine",CATALOG
454,186037,1998-04-30,GARDENING,GD2200,1,"Moffet, Ms. Katarine",CATALOG
455,196875,1998-06-16,TOYS,TY5200,1,"Moffet, Ms. Katarine",CATALOG
456,224696,1998-10-12,PETS,PT1300,1,"Moffet, Ms. Katarine",CATALOG
457,224696,1998-10-12,PETS,PT1400,1,"Moffet, Ms. Katarine",CATALOG
458,224696,1998-10-12,PETS,PT3100,1,"Moffet, Ms. Katarine",CATALOG
459,224696,1998-10-12,PETS,PT3500,1,"Moffet, Ms. Katarine",CATALOG
460,230059,1998-11-04,SOFTWARE,SW7935,1,"Moffet, Ms. Katarine",CATALOG
461,100784,2000-04-27,SPORTS,SP2700,1,"Moffet, Ms. Katarine",CATALOG
462,113757,2000-07-20,TOYS,TY1950,3,"Moffet, Ms. Katarine",CATALOG
463,124646,2000-09-17,SPORTS,SP3400,1,"Moffet, Ms. Katarine",CATALOG
464,124829,2000-09-18,GARDENING,GD2200,1,"Moffet, Ms. Katarine",CATALOG
465,135138,2000-11-11,GARDENING,GD1500,1,"Moffet, Ms. Katarine",CATALOG
466,150217,2001-01-30,PETS,PT3300,2,"Moffet, Ms. Katarine",CATALOG
467,150217,2001-01-30,PETS,PT3500,2,"Moffet, Ms. Katarine",CATALOG
468,150217,2001-01-30,PETS,PT4100,1,"Moffet, Ms. Katarine",CATALOG
469,150217,2001-01-30,PETS,PT4400,3,"Moffet, Ms. Katarine",CATALOG
470,160439,2001-03-25,TOYS,TY5400,3,"Moffet, Ms. Katarine",CATALOG
471,127055,1997-06-23,TOYS,TY1800,1,"Freeman, Mr. Michael",CATALOG
472,145974,1997-09-30,PETS,PT1200,1,"Freeman, Mr. Michael",CATALOG
473,151400,1997-10-29,SPORTS,SP2400,3,"Freeman, Mr. Michael",CATALOG
474,157967,1997-12-03,GARDENING,GD1100,4,"Freeman, Mr. Michael",CATALOG
475,171198,1998-02-17,SPORTS,SP2200,1,"Freeman, Mr. Michael",CATALOG
476,182688,1998-04-15,SPORTS,SP1500,1,"Freeman, Mr. Michael",CATALOG
477,184078,1998-04-21,SPORTS,SP1200,3,"Freeman, Mr. Michael",CATALOG
478,184078,1998-04-21,SPORTS,SP3000,1,"Freeman, Mr. Michael",CATALOG
479,184078,1998-04-21,SPORTS,SP3200,1,"Freeman, Mr. Michael",CATALOG
480,188498,1998-05-11,GARDENING,GD1500,1,"Freeman, Mr. Michael",CATALOG
481,195176,1998-06-09,TOYS,TY3700,3,"Freeman, Mr. Michael",CATALOG
482,198750,1998-06-24,TOYS,TY2400,1,"Freeman, Mr. Michael",CATALOG
483,206413,1998-07-27,SOFTWARE,SW7935,1,"Freeman, Mr. Michael",CATALOG
484,207364,1998-07-31,PETS,PT1300,2,"Freeman, Mr. Michael",CATALOG
485,207364,1998-07-31,PETS,PT2000,1,"Freeman, Mr. Michael",CATALOG
486,207364,1998-07-31,PETS,PT2300,1,"Freeman, Mr. Michael",CATALOG
487,207364,1998-07-31,PETS,PT4200,1,"Freeman, Mr. Michael",CATALOG
488,127055,2000-09-30,TOYS,TY1800,1,"Freeman, Mr. Michael",CATALOG
489,145974,2001-01-07,PETS,PT1200,1,"Freeman, Mr. Michael",CATALOG
490,151400,2001-02-05,SPORTS,SP2400,3,"Freeman, Mr. Michael",CATALOG
491,157967,2001-03-12,GARDENING,GD1100,4,"Freeman, Mr. Michael",CATALOG
492,171198,2001-05-27,SPORTS,SP2200,1,"Freeman, Mr. Michael",CATALOG
493,122960,1997-06-01,TOYS,TY1300,2,"Jones, Mr. Bob",CATALOG
494,122960,1997-06-01,TOYS,TY2100,1,"Jones, Mr. Bob",CATALOG
495,122960,1997-06-01,TOYS,TY2700,1,"Jones, Mr. Bob",CATALOG
496,122960,1997-06-01,TOYS,TY4100,1,"Jones, Mr. Bob",CATALOG
497,124470,1997-06-09,PETS,PT4500,1,"Jones, Mr. Bob",CATALOG
498,128060,1997-06-28,SPORTS,SP3300,1,"Jones, Mr. Bob",CATALOG
499,131682,1997-07-17,PETS,PT1300,1,"Jones, Mr. Bob",CATALOG
500,147630,1997-10-09,PETS,PT1400,1,"Jones, Mr. Bob",CATALOG
501,147630,1997-10-09,PETS,PT2200,1,"Jones, Mr. Bob",CATALOG
502,147630,1997-10-09,PETS,PT4600,1,"Jones, Mr. Bob",CATALOG
503,148925,1997-10-16,TOYS,TY4400,1,"Jones, Mr. Bob",CATALOG
504,154534,1997-11-15,SOFTWARE,SW7573,1,"Jones, Mr. Bob",CATALOG
505,191276,1998-05-23,GARDENING,GD4000,2,"Jones, Mr. Bob",CATALOG
506,197119,1998-06-17,TOYS,TY4100,3,"Jones, Mr. Bob",CATALOG
507,197119,1998-06-17,TOYS,TY4400,2,"Jones, Mr. Bob",CATALOG
508,202260,1998-07-09,TOYS,TY3100,1,"Jones, Mr. Bob",CATALOG
509,229359,1998-11-01,PETS,PT1400,1,"Jones, Mr. Bob",CATALOG
510,229359,1998-11-01,PETS,PT2100,2,"Jones, Mr. Bob",CATALOG
511,229359,1998-11-01,PETS,PT2400,1,"Jones, Mr. Bob",CATALOG
512,229359,1998-11-01,PETS,PT3500,3,"Jones, Mr. Bob",CATALOG
513,235418,1998-11-27,PETS,PT1000,1,"Jones, Mr. Bob",CATALOG
514,122960,2000-09-08,TOYS,TY1300,2,"Jones, Mr. Bob",CATALOG
515,122960,2000-09-08,TOYS,TY2100,1,"Jones, Mr. Bob",CATALOG
516,122960,2000-09-08,TOYS,TY2700,1,"Jones, Mr. Bob",CATALOG
517,122960,2000-09-08,TOYS,TY4100,1,"Jones, Mr. Bob",CATALOG
518,124470,2000-09-16,PETS,PT4500,1,"Jones, Mr. Bob",CATALOG
519,128060,2000-10-05,SPORTS,SP3300,1,"Jones, Mr. Bob",CATALOG
520,131682,2000-10-24,PETS,PT1300,1,"Jones, Mr. Bob",CATALOG
521,147630,2001-01-16,PETS,PT1400,1,"Jones, Mr. Bob",CATALOG
522,147630,2001-01-16,PETS,PT2200,1,"Jones, Mr. Bob",CATALOG
523,147630,2001-01-16,PETS,PT4600,1,"Jones, Mr. Bob",CATALOG
524,148925,2001-01-23,TOYS,TY4400,1,"Jones, Mr. Bob",CATALOG
525,154534,2001-02-22,SOFTWARE,SW7573,1,"Jones, Mr. Bob",CATALOG
526,118074,1997-05-06,PETS,PT4600,1,"Romanoff, Mr. Sergei",CATALOG
527,121807,1997-05-26,PETS,PT1300,1,"Romanoff, Mr. Sergei",CATALOG
528,155108,1997-11-18,GARDENING,GD1300,1,"Romanoff, Mr. Sergei",CATALOG
529,186045,1998-04-30,SPORTS,SP1100,1,"Romanoff, Mr. Sergei",CATALOG
530,191733,1998-05-25,PETS,PT3500,1,"Romanoff, Mr. Sergei",CATALOG
531,238049,1998-12-08,PETS,PT1300,1,"Romanoff, Mr. Sergei",CATALOG
532,118074,2000-08-13,PETS,PT4600,1,"Romanoff, Mr. Sergei",CATALOG
533,121807,2000-09-02,PETS,PT1300,1,"Romanoff, Mr. Sergei",CATALOG
534,155108,2001-02-25,GARDENING,GD1300,1,"Romanoff, Mr. Sergei",CATALOG
535,105529,1997-02-21,GARDENING,GD2100,1,"Chang, Ms. Kate",CATALOG
536,114435,1997-04-16,SPORTS,SP1500,1,"Chang, Ms. Kate",CATALOG
537,116766,1997-04-29,SPORTS,SP2200,1,"Chang, Ms. Kate",CATALOG
538,117899,1997-05-05,SPORTS,SP2200,3,"Chang, Ms. Kate",CATALOG
539,117899,1997-05-05,SPORTS,SP2400,1,"Chang, Ms. Kate",CATALOG
540,117899,1997-05-05,SPORTS,SP3400,1,"Chang, Ms. Kate",CATALOG
542,132818,1997-07-23,SPORTS,SP1500,1,"Chang, Ms. Kate",CATALOG
543,132818,1997-07-23,SPORTS,SP2000,1,"Chang, Ms. Kate",CATALOG
544,132818,1997-07-23,SPORTS,SP2400,3,"Chang, Ms. Kate",CATALOG
545,132818,1997-07-23,SPORTS,SP3100,2,"Chang, Ms. Kate",CATALOG
546,141045,1997-09-04,SOFTWARE,SW2927,1,"Chang, Ms. Kate",CATALOG
547,165499,1998-01-15,GARDENING,GD3300,1,"Chang, Ms. Kate",CATALOG
548,166670,1998-01-22,SPORTS,SP2500,1,"Chang, Ms. Kate",CATALOG
549,175752,1998-03-13,SOFTWARE,SW4155,1,"Chang, Ms. Kate",CATALOG
550,188068,1998-05-09,TOYS,TY4800,2,"Chang, Ms. Kate",CATALOG
551,199909,1998-06-29,TOYS,TY2400,1,"Chang, Ms. Kate",CATALOG
552,199909,1998-06-29,TOYS,TY3100,2,"Chang, Ms. Kate",CATALOG
553,199909,1998-06-29,TOYS,TY5100,1,"Chang, Ms. Kate",CATALOG
554,212593,1998-08-22,SPORTS,SP1000,2,"Chang, Ms. Kate",CATALOG
555,236613,1998-12-02,PETS,PT4500,1,"Chang, Ms. Kate",CATALOG
556,105529,2000-05-31,GARDENING,GD2100,1,"Chang, Ms. Kate",CATALOG
557,114435,2000-07-24,SPORTS,SP1500,1,"Chang, Ms. Kate",CATALOG
558,116766,2000-08-06,SPORTS,SP2200,1,"Chang, Ms. Kate",CATALOG
559,117899,2000-08-12,SPORTS,SP2200,3,"Chang, Ms. Kate",CATALOG
560,117899,2000-08-12,SPORTS,SP2400,1,"Chang, Ms. Kate",CATALOG
561,117899,2000-08-12,SPORTS,SP3400,1,"Chang, Ms. Kate",CATALOG
563,132818,2000-10-30,SPORTS,SP1500,1,"Chang, Ms. Kate",CATALOG
564,132818,2000-10-30,SPORTS,SP2000,1,"Chang, Ms. Kate",CATALOG
565,132818,2000-10-30,SPORTS,SP2400,3,"Chang, Ms. Kate",CATALOG
566,132818,2000-10-30,SPORTS,SP3100,2,"Chang, Ms. Kate",CATALOG
567,141045,2000-12-12,SOFTWARE,SW2927,1,"Chang, Ms. Kate",CATALOG
568,165499,2001-04-24,GARDENING,GD3300,1,"Chang, Ms. Kate",CATALOG
569,166670,2001-05-01,SPORTS,SP2500,1,"Chang, Ms. Kate",CATALOG
570,104736,1997-02-16,SPORTS,SP2300,4,"Jones, Ms. Ellen",CATALOG
571,107409,1997-03-05,SOFTWARE,SW3895,1,"Jones, Ms. Ellen",CATALOG
572,107409,1997-03-05,SOFTWARE,SW4155,1,"Jones, Ms. Ellen",CATALOG
573,107409,1997-03-05,SOFTWARE,SW4773,1,"Jones, Ms. Ellen",CATALOG
574,107409,1997-03-05,SOFTWARE,SW5901,1,"Jones, Ms. Ellen",CATALOG
575,125050,1997-06-12,SPORTS,SP2500,1,"Jones, Ms. Ellen",CATALOG
576,131882,1997-07-18,SPORTS,SP1300,4,"Jones, Ms. Ellen",CATALOG
577,151404,1997-10-29,COLLECTIBLES,CC3400,1,"Jones, Ms. Ellen",CATALOG
578,154924,1997-11-17,TOYS,TY1950,1,"Jones, Ms. Ellen",CATALOG
579,156066,1997-11-23,TOYS,TY1600,4,"Jones, Ms. Ellen",CATALOG
580,166982,1998-01-24,GARDENING,GD1300,1,"Jones, Ms. Ellen",CATALOG
581,170433,1998-02-13,GARDENING,GD4100,1,"Jones, Ms. Ellen",CATALOG
582,204070,1998-07-17,SPORTS,SP2600,1,"Jones, Ms. Ellen",CATALOG
583,208521,1998-08-05,PETS,PT2100,1,"Jones, Ms. Ellen",CATALOG
584,223986,1998-10-09,COLLECTIBLES,CC2300,1,"Jones, Ms. Ellen",CATALOG
585,225836,1998-10-17,SPORTS,SP2200,1,"Jones, Ms. Ellen",CATALOG
586,104736,2000-05-26,SPORTS,SP2300,4,"Jones, Ms. Ellen",CATALOG
587,107409,2000-06-12,SOFTWARE,SW3895,1,"Jones, Ms. Ellen",CATALOG
588,107409,2000-06-12,SOFTWARE,SW4155,1,"Jones, Ms. Ellen",CATALOG
589,107409,2000-06-12,SOFTWARE,SW4773,1,"Jones, Ms. Ellen",CATALOG
590,107409,2000-06-12,SOFTWARE,SW5901,1,"Jones, Ms. Ellen",CATALOG
591,125050,2000-09-19,SPORTS,SP2500,1,"Jones, Ms. Ellen",CATALOG
592,131882,2000-10-25,SPORTS,SP1300,4,"Jones, Ms. Ellen",CATALOG
593,151404,2001-02-05,COLLECTIBLES,CC3400,1,"Jones, Ms. Ellen",CATALOG
594,154924,2001-02-24,TOYS,TY1950,1,"Jones, Ms. Ellen",CATALOG
595,156066,2001-03-02,TOYS,TY1600,4,"Jones, Ms. Ellen",CATALOG
596,166982,2001-05-03,GARDENING,GD1300,1,"Jones, Ms. Ellen",CATALOG
597,170433,2001-05-23,GARDENING,GD4100,1,"Jones, Ms. Ellen",CATALOG
598,114270,1997-04-15,SOFTWARE,SW6269,1,"Ross, Ms. C. L.",CATALOG
599,138893,1997-08-24,TOYS,TY4400,1,"Ross, Ms. C. L.",CATALOG
600,158926,1997-12-08,PETS,PT2100,1,"Ross, Ms. C. L.",CATALOG
601,168314,1998-02-01,GARDENING,GD2400,1,"Ross, Ms. C. L.",CATALOG
602,243350,1998-04-02,PETS,PT3200,3,"Ross, Ms. C. L.",CATALOG
603,243350,1998-04-02,PETS,PT3200,4,"Ross, Ms. C. L.",CATALOG
604,196885,1998-06-16,SPORTS,SP1000,1,"Ross, Ms. C. L.",CATALOG
605,206420,1998-07-27,COLLECTIBLES,CC4700,1,"Ross, Ms. C. L.",CATALOG
606,208991,1998-08-07,SOFTWARE,SW9521,1,"Ross, Ms. C. L.",CATALOG
607,229613,1998-11-02,PETS,PT2300,4,"Ross, Ms. C. L.",CATALOG
608,114270,2000-07-23,SOFTWARE,SW6269,1,"Ross, Ms. C. L.",CATALOG
609,138893,2000-12-01,TOYS,TY4400,1,"Ross, Ms. C. L.",CATALOG
610,158926,2001-03-17,PETS,PT2100,1,"Ross, Ms. C. L.",CATALOG
611,168314,2001-05-11,GARDENING,GD2400,1,"Ross, Ms. C. L.",CATALOG
612,98769,1997-01-02,GARDENING,GD1010,1,"Jones, Mr. T. J.",CATALOG
613,98769,1997-01-02,GARDENING,GD1200,1,"Jones, Mr. T. J.",CATALOG
614,98769,1997-01-02,GARDENING,GD3000,1,"Jones, Mr. T. J.",CATALOG
615,98769,1997-01-02,GARDENING,GD3400,1,"Jones, Mr. T. J.",CATALOG
616,99531,1997-01-08,GARDENING,GD2000,3,"Jones, Mr. T. J.",CATALOG
617,99531,1997-01-08,GARDENING,GD3300,1,"Jones, Mr. T. J.",CATALOG
618,99531,1997-01-08,GARDENING,GD4100,1,"Jones, Mr. T. J.",CATALOG
619,105981,1997-02-24,TOYS,TY1500,1,"Jones, Mr. T. J.",CATALOG
620,105981,1997-02-24,TOYS,TY2200,1,"Jones, Mr. T. J.",CATALOG
621,105981,1997-02-24,TOYS,TY3600,1,"Jones, Mr. T. J.",CATALOG
622,105981,1997-02-24,TOYS,TY4700,2,"Jones, Mr. T. J.",CATALOG
623,112152,1997-04-03,SPORTS,SP1000,3,"Jones, Mr. T. J.",CATALOG
